substrate_concentration,mixed_inhibitor_20000.0_um,mixed_inhibitor_90000.0_um,mixed_inhibitor_160000.0_um,mixed_inhibitor_230000.0_um,mixed_inhibitor_300000.0_um
0.0,0.15877112820047432,0.25054652867065047,0,0,0.9962362816294518
2.000400080016003,0.25760279403425523,0.424136540165715,0,0,0.43355336601448347
4.000800160032006,0,0.7446262262913744,0.3773942646104845,0.6128854226217333,0.15676554366742101
6.001200240048009,0,0.016717101748843124,0.08063968256899164,0,0
8.001600320064012,1.6276975562559983,0,0.7416205262693556,0,0
10.002000400080016,0.43244368778809944,0.2118203438581828,0.2198488403989216,0,0.44371215510523865
12.002400480096018,1.0959129239817615,0,0.0832572772847402,0,0
14.002800560112021,0.7650211763154054,0.870532353255394,0.02361960581111186,1.155148178548047,0.16889273906691574
16.003200640128025,0,0.2090110805196792,0,0.6711851561642121,0
18.00360072014403,0.7625336176564906,0.8116694190836612,0.8081425754257658,0,0
20.004000800160032,0.824234492377055,1.3707111068732905,0.7616777365175652,0.3414251121514166,0
22.004400880176036,0.3347244637914239,0.21983431029911313,0.5065644551304046,0,0.7441559973798477
24.004800960192036,0.648666586951276,0,0.11766868497842276,0,0.39636738301991814
26.00520104020804,0.09704828969966078,0,0.6539059882127842,0,0.04313373527030695
28.005601120224043,0.4608541192126576,0.5326050039019172,0.927446004620912,0.4835768731459935,0.5941917211787275
30.006001200240046,0,0,1.0343997843267636,0,0.11167405780241269
32.00640128025605,0.23511788440613002,0,0.9906462499876277,0.3255270108085719,0
34.00680136027205,0.3953618541867153,1.3436764758567892,0.4570160312850683,0.39794771315285427,0.8172853750586182
36.00720144028806,0.2392006649874313,0.6633364367759624,0,0.04055638356426644,1.1474701782038061
38.00760152030406,0.7685316357496145,1.4483518573810108,0,0.42945415680942134,0.525848650860061
40.008001600320064,0.7853462018328532,0.2813651380101844,0.27649104396218105,0.40705287102497734,0.26063399108978663
42.008401680336064,0.5819122131467636,0,0.12906402114548565,0.2465765520089965,0.6555121357213636
44.00880176035207,1.4295694557292062,2.039865811494041,0.7275023078270477,0,0.2869027267969978
46.00920184036807,1.1700928655536198,1.119729355306236,1.0544097874370255,0.5247244065910134,0.5642462961038035
48.00960192038407,1.2799168742801992,0.1889123807782614,1.549096486068973,0.38107047952242135,0.5510027012966935
50.01000200040008,0.34420148038311904,0.8476502996279885,0.11804151654233824,1.3260285723156413,1.1735603148899147
52.01040208041608,0.31995714339713166,0.374571534676413,0.17421784282623326,0,1.1905601598879856
54.010802160432085,0.2003457385133608,0.5749579351887213,1.2881698312982814,1.1730163924601016,0
56.011202240448085,0.7638979805207149,0.6589539175903578,0,0.9549785497984824,1.047931318677838
58.01160232046409,0.9180458450981612,0.9795377552687066,0.7957768986788023,0.6273777745893799,0
60.01200240048009,2.2430962481631456,1.4085092537796768,1.5304320693363065,0.8724213059641964,0
62.0124024804961,0.6830498833380931,0.2265709257127232,0.5431531705217678,1.6684974530747188,0.2814886067135936
64.0128025605121,0.4877548129784969,0.8785909986872823,1.4343000266257553,0.18244438489143416,0.11470836098286302
66.0132026405281,1.3094293516499667,1.2022235947172377,1.4304830455371806,0.2476402625839505,0.17483877446649804
68.0136027205441,1.228795972590875,1.2135429939657771,1.037033279326552,1.0234525959082823,0.26027599283290465
70.0140028005601,1.041302846178854,0.8280488424313399,0.45219927882925853,0.6319694660591161,0.28276380390397876
72.01440288057611,0.6842529800331512,0.6865796203183774,1.3037829608415197,1.1949359424704549,0.21013097843820683
74.01480296059212,1.4675626461723155,0.4863657090614441,0.6819443966876833,1.1431939846442147,0.8735050922989773
76.01520304060811,1.3273350489993425,0.4594933502528299,0.6838143091486724,0.7049481939521187,0.44056920162070123
78.01560312062412,1.629145420195846,1.0406076363193202,0.9008075572576515,0.8427616283081254,0.9596091674892759
80.01600320064013,0.7700739547475285,1.0623442997524482,1.6111151221425142,0.14891936614527956,0.629188583695405
82.01640328065612,0.3818565204490796,1.0436714462536032,0.6250342726362301,0.5432757372159409,0.09052719412735322
84.01680336067213,1.330288578304574,1.724556128000704,1.739216810679872,1.658560181943021,0.3076111253700387
86.01720344068814,0.715937219819837,1.4811733696139138,0.32983586983870505,1.4157821102326653,0.2863185463943933
88.01760352070414,2.1025671032215927,1.2205648683637749,1.9427479609730056,0.24305879156025034,0.42154163070129824
90.01800360072014,0.9991472317747464,1.4433678162079508,0.2344518408387921,0.6992022810071385,0.42739565445974215
92.01840368073614,1.5026278133648618,0.46212338908191697,0.6667268142527816,0.8810647872275715,0.43818694226149213
94.01880376075215,0.9694159487446117,1.3897314817942434,0.9626082022472395,0.7748105874488421,0.3619556487082328
96.01920384076814,0.9321015229625613,0.4001636180604221,1.992379529185253,0.29526917320944623,0.4782763174721575
98.01960392078415,1.8895717416321671,1.618681351520268,0.9766772366049711,0.43004648988201055,1.113770241116049
100.02000400080016,1.7246303172201425,0.6541610842963846,0.7184253751363113,0.7130210788760211,0
102.02040408081616,0.6531247499171039,1.0027201889642208,0.4920358715457501,0.6320683333906751,0.5630351750243848
104.02080416083216,1.2938369072785054,1.2850780536120814,0.9974170429238322,0,0.31221627920860084
106.02120424084816,1.625745853089536,2.309316030848736,1.969897790191225,1.1909524127647788,1.744863414805851
108.02160432086417,1.2878311416235217,1.3283049396710007,1.201070995024318,1.4368321371728279,1.0045744660281066
110.02200440088018,1.3699626126031381,1.3740583810035505,2.291106724559717,1.174048204623202,0.13939619825366867
112.02240448089617,1.9221957394135396,1.5034842373000044,1.4103910644639561,0.8206589412550911,0.1757249438099303
114.02280456091218,1.9924541196071344,1.015605284924518,1.2525597268913267,1.5501758583646927,0.683391093214945
116.02320464092818,2.24367599641485,1.9269711651148715,1.3647350001526566,0.421800090528469,0.7135978981038612
118.02360472094418,0.4151326574258387,0.8103777024603969,0.8180779957334792,1.2205410542967585,0.44631352357170667
120.02400480096018,0.7773670520469986,0.734785253598384,0.9530515841991096,1.976592540463642,1.6284506576385542
122.02440488097619,1.5589637753689887,2.371525242138888,1.9330982679834574,0.09993183993184196,0.8378055048272158
124.0248049609922,0.94296329624878,1.6567265439014018,1.1089560531226657,1.6806785550795698,0.6232928143943871
126.02520504100819,2.32093344440203,1.8522512024296587,1.7951047999046372,1.043611164020833,0.7980049085768406
128.0256051210242,1.3936569707608575,1.536763537227714,1.4909687188057248,1.3919448514263348,1.2342636593587861
130.0260052010402,1.5905270350617922,1.3802975384914244,1.776423344131251,0.9612314161092508,1.5527102975822058
132.0264052810562,1.7590504744600042,1.0529833750413033,0.44747314810908645,0.7247725143167747,0.9310336700445875
134.0268053610722,2.211457634582061,0.8427753165123745,1.9344588355657488,0.82131391318258,1.4405653624056924
136.0272054410882,1.9594113573522562,1.916680898352795,2.047218059774216,1.58778291306193,1.8791417195845932
138.02760552110422,2.0556234795088724,1.4524896797455706,1.0457853010955356,1.173722517349158,1.223389978254124
140.0280056011202,2.806348721934521,2.1469299493905916,0.7871133842735685,1.9654301121135362,0.452875368831841
142.02840568113623,1.869062904387056,1.6364882403684593,1.9297704839065162,0.09321896939487773,1.0768486581892547
144.02880576115223,1.2050972503462658,1.9419865123714264,0.6482149612251122,1.9072143396743573,1.1275276161186147
146.02920584116822,2.6189910569791603,1.9554124152309706,0.6251683292415517,1.619006513577208,1.1833899039873748
148.02960592118424,1.792597492436534,2.540904637085415,1.1473006740845035,0.5581308885114901,0.9381631666104198
150.03000600120023,2.4194795697920504,1.9293084937305203,1.86354951047168,1.4906050695517266,0.5259627209928894
152.03040608121623,1.8521083003198004,1.8398360654033383,1.1114296158789885,1.6416370525917556,1.3333360837581585
154.03080616123225,2.6210264921796016,1.7031707061327686,1.1624400672461224,0.9611664210948594,1.460124928102773
156.03120624124824,3.3374841762034815,1.8842367642778937,1.0071075864735954,2.4454611002963715,1.0213044728505507
158.03160632126423,2.188613042274472,1.5919471037248303,1.8917636553038333,1.4627932302698499,0.6877348408087678
160.03200640128026,2.780201703366651,2.3852142169543344,0.7866880941383522,1.9757615833187545,1.1014692451297323
162.03240648129625,2.5701082423497605,1.4892791334384954,2.3123464015711184,1.7796567629981959,1.2493889460810161
164.03280656131224,2.679741699093646,2.022719590683945,1.2099168187977285,0.5749741644345497,0.5072001031273976
166.03320664132826,2.2653623842441273,1.6171554546667348,1.755010761055227,0.7266378277233467,1.6140660249122654
168.03360672134426,2.2707302062039014,2.4837549413954987,1.7848884890438186,0.9960094020475848,1.7211273521788493
170.03400680136028,2.014612930059184,0.9697486067372062,0.836120995515142,2.4472902585042284,0.7480136087384128
172.03440688137627,1.1922681539392757,2.2476163343980753,1.9545949785074441,1.1187937385978137,1.7398125492694012
174.03480696139226,3.0930564893285206,1.9345249414313392,1.2233158772409631,1.1590300976901209,1.5603231787238327
176.03520704140828,2.526668452951827,1.6956524520034564,2.2853750885490327,2.316751434855316,1.3660649624015688
178.03560712142428,3.13269316270131,1.9744850049079585,0.45048208405012913,1.3202761703391674,1.1136355960401734
180.03600720144027,2.6420294197924257,1.889745291529833,2.292316373434429,1.8082478120536136,1.7424392510315336
182.0364072814563,2.0935115636542365,2.296828996026667,1.3262550302210612,1.2218211908865961,1.1541572585551634
184.03680736147228,2.2727332547940446,2.204732249799707,1.5405454961964193,0.9667738538254587,1.517263980451691
186.03720744148828,2.696340925098418,1.372715739623342,1.3457243939419097,1.2424402961266925,1.398126329123658
188.0376075215043,2.851384195162099,2.6036713863140686,1.105747930320284,2.450520921480179,1.476892445552049
190.0380076015203,3.264380308489157,2.357172876449869,2.0340458677603483,0.9429251056311608,0.6126833204376564
192.03840768153628,1.5571970312102676,2.0787585070304218,1.878265514522274,2.082309927985482,1.0345109384995577
194.0388077615523,1.7451303255022004,2.189233523517901,0.8127456434124097,1.7922009694788357,1.249265129835234
196.0392078415683,2.0481920401659366,1.6421369473913583,1.678134349921152,1.2883726254190504,1.4898125694548958
198.03960792158432,2.251621996602525,1.9680929213060494,1.6264929993010855,2.2112758807561996,1.2977877520218366
200.0400080016003,2.924730396905038,2.619152181551849,1.6040629658481946,2.245373077204547,1.7471580871618224
202.0404080816163,2.55841041253555,1.7522905044728028,1.8795901944860742,2.219294485488723,1.7159278608289443
204.04080816163233,3.481803123168673,1.878379317144203,1.820656945463637,1.6964619792260007,1.0155099038213964
206.04120824164832,2.900334448356313,2.247392993703288,1.886215069750301,2.1373898647527496,1.5728048520361249
208.0416083216643,2.377381031038082,1.6318521520818963,1.1020294680134164,1.239915851318103,1.7252646598489796
210.04200840168033,2.4677615284155063,2.698572875443598,1.0416815892361988,0.7925482555432372,1.5154897143428294
212.04240848169633,2.174674024343688,2.572720483741866,2.3855225386777956,0.4767715530797463,1.7879860493212514
214.04280856171232,2.432831742538755,1.7934713779899976,1.895170149067407,2.053426353604004,2.305654467014968
216.04320864172834,3.094316195824283,2.1360638152548526,1.6662439453705318,1.3864322236891684,1.8056292868188535
218.04360872174433,3.487004273270313,1.3252946291744063,1.5048641404613108,0.9945416855998255,1.8655342332135019
220.04400880176036,3.2667533211536908,3.911052756376445,1.8233598533363857,2.2595419480700087,2.06956475096381
222.04440888177635,3.0864885075759,2.2955477719218056,1.8094389135271487,2.177875187988474,1.7125336679257697
224.04480896179234,2.2951331415849183,1.803284753123656,1.9978907211353092,1.3389725578566973,1.1484576091349017
226.04520904180836,2.2386075273345165,1.8753338419635666,1.1522219414918498,0.9229108779013574,1.6801597148684002
228.04560912182436,2.5594438508518045,2.601075649082688,1.6459750643913684,1.6279393695645732,1.0508278186802322
230.04600920184035,1.3651654210309359,2.4050479954912487,2.7618625914145527,2.1820289127475023,1.2860929605569973
232.04640928185637,3.387319534534619,3.3360203399687167,1.5744376692812545,2.9894689777043317,2.2524712911689875
234.04680936187236,2.4775106491772707,2.4349559191041004,1.5767893575052105,1.779253636717689,1.3854387021921648
236.04720944188836,2.5125509163827724,2.5528858343201652,1.365942856134166,2.26366692269331,1.2420055339957623
238.04760952190438,2.1861120469876836,2.729915695559959,2.270446108886993,1.9200730327036966,2.4562233179147164
240.04800960192037,3.5254194398384997,2.278653165237053,1.6877717747481933,1.4250021198466598,1.2459177553743923
242.04840968193636,3.6425217202161386,2.6728075890676175,2.011407150732327,1.8189273670655777,2.0096601455181697
244.04880976195238,2.8346589010999788,1.868822569867274,2.9957902226053785,1.8736293613417343,1.2165084294583963
246.04920984196838,3.08157387140344,3.1754523489282636,2.4995105944741276,1.6464249446845132,1.5092675840581502
248.0496099219844,2.567006486255642,3.067910034216372,2.012628960667256,2.5823306660616137,0.8099341942796614
250.0500100020004,3.1135844390211633,2.4955154285285897,1.8989726808101177,1.970250108517304,1.3020458743691388
252.05041008201638,3.189791248396403,2.57046021096596,2.455216679315098,1.6939572704538313,1.6331930452591648
254.0508101620324,2.90475964300553,1.55902576787176,1.6210377509003664,1.3070699337506866,1.6990317885057784
256.0512102420484,1.9177878342109569,2.0330702291968916,1.7250456766816393,1.9525633385208236,2.0627453904103024
258.0516103220644,3.2788611659004774,3.192822222202585,1.8234477904414004,1.2230477400030442,1.0231118702381075
260.0520104020804,3.7489861410679124,1.8725970068036863,3.1251567911978633,2.6454416515871197,1.077936140762072
262.05241048209643,2.8096727748474395,2.2757647539537973,1.5421265529488621,2.180571981961083,1.9396126339873492
264.0528105621124,3.659118047848888,3.7790893127416565,2.349094424179441,1.3927996677254728,0.6740913133752344
266.0532106421284,4.0704887398676775,1.8413597096394634,1.8857686493164965,2.226785854677148,1.3140963039100693
268.0536107221444,3.7932331391625205,2.790424265408121,2.627991662299071,1.528426265043385,1.5490998736948798
270.0540108021604,2.7273990680325,2.3566803836016783,2.7513248101160817,1.8931893965666282,1.5448455131717427
272.0544108821764,2.9371493371603483,2.8410496228091615,2.464615818911116,2.6781664280825352,1.1558754804264826
274.05481096219245,3.394080248484881,2.5527985759259906,2.4033165493889546,2.2785511033163006,1.7551866406733596
276.05521104220844,2.3331993645850675,2.3256120501949344,1.6982308748678623,1.9023509716138947,1.0997007379952544
278.05561112222443,3.7218524594126725,3.089178603933779,1.683498831042833,1.5892800607679334,1.6855572207334377
280.0560112022404,3.6180751549960957,2.7226927587750365,2.312529333547181,2.088756140260033,1.8444459973700826
282.0564112822564,3.111930339830599,2.3746185074678263,2.0139470436278533,1.750458896007457,1.0239860981596216
284.05681136227247,2.93534291920181,2.474645992470513,1.292134726272245,2.6842834977152403,1.562153695391405
286.05721144228846,4.1471184309127604,1.4096936728507212,2.556833919424128,2.016680022610345,1.0801092219522763
288.05761152230446,3.6055500835856784,1.898835680235909,1.9696539844944398,1.0901926334935652,1.2956240259394864
290.05801160232045,2.8955580114207935,1.6312158273203925,2.747058993236816,2.9816387775835387,1.2481309263234261
292.05841168233644,3.175022223575103,3.385200470632407,2.1558743931679554,1.7963674283008964,1.7063140744216927
294.05881176235243,4.093092786169704,2.819538835614348,2.4989357221915602,1.6987294403110202,1.504500461418801
296.0592118423685,3.491598371671973,2.7270981219435075,1.7617261042003103,1.507756373425196,2.328101997520072
298.0596119223845,4.63169032203928,2.336341558902585,2.9488162626109284,1.699319090493932,0.3025601349835383
300.06001200240047,3.684706778265684,2.3384233591777566,2.192978623966595,2.4895958542252314,2.0521308345973686
302.06041208241646,2.93707629675059,2.311881530479716,2.4941790244803013,1.7260015635711563,0.9584417375356252
304.06081216243246,3.144475579582952,2.1773827733978477,2.6379074008092442,1.3807492238912635,1.5161183146297426
306.06121224244845,3.8448443024503245,2.2104038254521168,1.8946299514986618,1.9396955240526546,2.5375352881903313
308.0616123224645,3.0851078701621777,3.369668910779678,2.0384532315282415,2.1369982177634887,1.719968523933997
310.0620124024805,3.865073995291411,2.2299813443499885,2.0019435592090815,1.749895233977899,2.126049761348377
312.0624124824965,3.758140838079589,2.5064847488864848,2.0786148464418024,1.5892470683409403,2.078492452018944
314.0628125625125,4.121774202319953,3.586135548520736,3.355054248033833,2.0032393480030337,1.8287717330073427
316.06321264252847,3.4399517524195358,2.9869243100217893,3.0026325360618724,2.4671862644382605,1.9294207689029028
318.0636127225445,3.1231860922138694,3.065072919641119,2.664717841011683,2.4525254999683446,1.7619166455075943
320.0640128025605,3.6812297362965425,3.2779821877631865,2.1678336962192044,2.6572668000038906,1.3938636838579406
322.0644128825765,3.0674702258214803,3.85375275516533,2.6323366526990912,2.6543189532929987,2.4767063294355687
324.0648129625925,3.501865744105787,2.7172446320777706,2.1624508331313645,1.503807738126203,1.4149998247415434
326.0652130426085,2.8031736369963722,3.9326200336394583,2.2774517272671697,2.001690303209645,1.9885241168297418
328.0656131226245,3.0993649473395477,3.3577512149981454,2.404811251443779,2.0685512089797,2.1614743098480877
330.06601320264053,3.762822493355699,2.8727231750739466,2.3615210169454994,2.1004619996778597,1.8942032271775862
332.0664132826565,4.067381877318887,3.214647192819519,2.1550857974108784,2.2647761403781637,1.9419432947784883
334.0668133626725,3.981294401115808,3.9700640257204514,3.034711417481025,1.7198892014637817,2.0766112004260404
336.0672134426885,2.8846347536884767,2.888677443122998,1.8342390459598032,1.8865068333924944,4.101451567442865
338.0676135227045,4.362996174974636,3.0063215560010454,2.3216931497965403,2.324258034927971,1.5729917674490133
340.06801360272055,3.908115703393167,1.9280863048033117,2.3246160613940763,2.528191085586042,2.370158998089488
342.06841368273655,3.248637124551306,2.474334425625833,2.3291427412902355,2.1198733769623397,1.7684190250471858
344.06881376275254,3.9365813150537843,3.127934514780567,2.118055773559723,2.3434429684901774,1.2106701263354236
